fclass,name,id,address,city,region,postcode
pedestrian,,152,"147 Victoria Street, London, SW1E 5NH, Greater London",London,Greater London,SW1E 5NH
tertiary,Hanover Square,130,"Vogue House, 1 Hanover Square, London, W1S 1HA, Greater London",London,Greater London,W1S 1HA
unclassified,Albemarle Street,217,"10 Stafford Street, London, W1S 4RX, Greater London",London,Greater London,W1S 4RX
pedestrian,Argyll Street,150,"18 Argyll Street, London, W1F 7TP, Greater London",London,Greater London,W1F 7TP
unclassified,Little Marlborough Street,215,"34 Kingly Street, London, W1B 5QH, Greater London",London,Greater London,W1B 5QH
pedestrian,Foubert''s Place,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
pedestrian,Foubert''s Place,600,"6-8 Fouberts Place, London, W1F 7PD, Greater London",London,Greater London,W1F 7PD
pedestrian,Great Marlborough Street,707,"35 Great Marlborough Street, London, W1F 7JE, Greater London",London,Greater London,W1F 7JE
pedestrian,Great Marlborough Street,151,"37-38 Great Marlborough Street, London, W1F 7JF, Greater London",London,Greater London,W1F 7JF
pedestrian,Fouberts Place,495,"32-34 Carnaby Street, London, W1F 7DN, Greater London",London,Greater London,W1F 7DN
pedestrian,Newburgh Street,216,"16 Newburgh Street, London, W1F 7RY, Greater London",London,Greater London,W1F 7RY
pedestrian,Lowndes Court,495,"32-34 Carnaby Street, London, W1F 7DN, Greater London",London,Greater London,W1F 7DN
pedestrian,Marlborough Court,216,"16 Newburgh Street, London, W1F 7RY, Greater London",London,Greater London,W1F 7RY
pedestrian,Ganton Street,638,"18 Kingly Street, London, W1B 5PX, Greater London",London,Greater London,W1B 5PX
primary,Manor Road,1013,"102-104 High Street, Beckenham, BR3 1EB, Greater London",Beckenham,Greater London,BR3 1EB
residential,Albemarle Road,1014,"20 High Street, Beckenham, BR3 1AY, Greater London",Beckenham,Greater London,BR3 1AY
secondary,James Street,805,"46-48 James Street, London, W1U 1HA, Greater London",London,Greater London,W1U 1HA
secondary,James Street,430,"10-12 James Street, London, W1U 1EE, Greater London",London,Greater London,W1U 1EE
service,Gray's Yard,805,"46-48 James Street, London, W1U 1HA, Greater London",London,Greater London,W1U 1HA
unclassified,Romney Street,687,"41 Romney Street, London, SW1P 3RF, Greater London",London,Greater London,SW1P 3RF
footway,Lovat Lane,671,"45 Monument Street, London, EC3R 8BU, Greater London",London,Greater London,EC3R 8BU
pedestrian,Monument Street,671,"45 Monument Street, London, EC3R 8BU, Greater London",London,Greater London,EC3R 8BU
unclassified,Great Newport Street,210,"48 Charing Cross Road, London, WC2H 0BS, Greater London",London,Greater London,WC2H 0BS
unclassified,Great Newport Street,103,"48-50 Charing Cross Road, London, WC2H 0BB, Greater London",London,Greater London,WC2H 0BB
pedestrian,Earlham Street,806,"Thomas Neal's Centre, 41 Earlham Street, London, WC2H 9LX, Greater London",London,Greater London,WC2H 9LX
primary,Kentish Town Road,308,"160 Kentish Town Road, London, NW5 2AG, Greater London",London,Greater London,NW5 2AG
primary,Kentish Town Road,310,"166 Kentish Town Road, London, NW5 2AG, Greater London",London,Greater London,NW5 2AG
unclassified,Betterton Street,313,"23 Drury Lane, London, WC2B 5RH, Greater London",London,Greater London,WC2B 5RH
pedestrian,Maidenhead Street,613,"2 Maidenhead Street, Hertford, SG14 1DR, East Of England",Hertford,East Of England,SG14 1DR
pedestrian,Maidenhead Street,614,"31 Maidenhead Street, Hertford, SG14 1DW, East Of England",Hertford,East Of England,SG14 1DW
pedestrian,Honey Lane,613,"2 Maidenhead Street, Hertford, SG14 1DR, East Of England",Hertford,East Of England,SG14 1DR
residential,Aberdeen Road,401,"62 Cotham Hill, Bristol, BS6 6JR, South West",Bristol,South West,BS6 6JR
residential,Aberdeen Road,401,"62 Cotham Hill, Bristol, BS6 6JR, South West",Bristol,South West,BS6 6JR
pedestrian,,475,"Unit 55, Ridings Shopping Centre, Bishopgate Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
pedestrian,,206,"Unit 89a, Ridings Shopping Centre, Cathedral Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
service,,475,"Unit 55, Ridings Shopping Centre, Bishopgate Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
unclassified,Berkeley Avenue,403,"1 Queens Road, Bristol, BS8 1QE, South West",Bristol,South West,BS8 1QE
tertiary,Kirkgate,191,"Unit 38-40, Ridings Shopping Centre, All Saints Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
pedestrian,Zetland Street,576,"Unit G1, Trinity Walk Shopping Centre, Barden Road, Wakefield, WF1 1QS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1QS
pedestrian,Kirkgate,59,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY
pedestrian,Kirkgate,58,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY
pedestrian,Central Road,59,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY
pedestrian,Central Road,58,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY
unclassified,Princess Road,695,"65 Gloucester Avenue, London, NW1 8JH, Greater London",London,Greater London,NW1 8JH
residential,Great Sutton Street,10,"19-20 Great Sutton Street, London, EC1V 0DR, Greater London",London,Greater London,EC1V 0DR
tertiary,High Street,585,"299-301 High Street, Orpington, BR6 0NN, Greater London",Orpington,Greater London,BR6 0NN
tertiary,High Street,584,"316 High Street, Orpington, BR6 0NG, Greater London",Orpington,Greater London,BR6 0NG
secondary,Northcote Road,985,"93-95 St. John's Road, London, SW11 1QY, Greater London",London,Greater London,SW11 1QY
unclassified,Coventry Street,122,"33 Coventry Street, London, W1D 6BS, Greater London",London,Greater London,W1D 6BS
unclassified,Coventry Street,534,"25-29 Coventry Street, London, W1D 7AG, Greater London",London,Greater London,W1D 7AG
pedestrian,High Road,947,"116 High Road, Ilford, IG1 1BY, Greater London",Ilford,Greater London,IG1 1BY
pedestrian,High Road,567,"Unit 1, 177-185 High Road, Ilford, IG1 1DG, Greater London",Ilford,Greater London,IG1 1DG
pedestrian,Cranbourn Street,837,"20-21 Leicester Square, London, WC2H 7JX, Greater London",London,Greater London,WC2H 7JX
pedestrian,Leicester Square,837,"20-21 Leicester Square, London, WC2H 7JX, Greater London",London,Greater London,WC2H 7JX
pedestrian,Leicester Square,1003,"17-21 Leicester Square, London, WC2H 7LE, Greater London",London,Greater London,WC2H 7LE
pedestrian,Leicester Square,545,"30 Leicester Square, London, WC2H 7JZ, Greater London",London,Greater London,WC2H 7JZ
unclassified,Carlton Street,982,"13 Regent Street, London, SW1Y 4LR, Greater London",London,Greater London,SW1Y 4LR
pedestrian,Irving Street,854,"19-20 Irving Street, London, WC2H 7RR, Greater London",London,Greater London,WC2H 7RR
footway,Shavers Place,534,"25-29 Coventry Street, London, W1D 7AG, Greater London",London,Greater London,W1D 7AG
service,Holbein Place,459,"35-38 Sloane Gardens, London, SW1W 8DL, Greater London",London,Greater London,SW1W 8DL
primary,Holborn,8,"Holborn Bars, 3 Holborn, London, EC1N 2LL, Greater London",London,Greater London,EC1N 2LL
primary,Holborn,9,"4 Gray's Inn Road, London, WC1X 8HG, Greater London",London,Greater London,WC1X 8HG
trunk,Eccleston Bridge,688,"14 Belgrave Road, London, SW1V 1QD, Greater London",London,Greater London,SW1V 1QD
service,Southgate,915,"Unit 108, Ridings Shopping Centre, Bishopgate Walk, Wakefield, WF1 1YB, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1YB
service,Southgate,267,"Unit 83, Ridings Shopping Centre, Cathedral Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
service,Southgate,198,"Unit 65b, Ridings Shopping Centre, Bishopgate Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
service,Southgate,476,"Unit 95, Ridings Shopping Centre, Cathedral Walk, Wakefield, WF1 1YD, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1YD
footway,Underhill Passage,141,"167-169 Camden High Street, London, NW1 7JY, Greater London",London,Greater London,NW1 7JY
footway,Underhill Passage,140,"144 Camden High Street, London, NW1 0NE, Greater London",London,Greater London,NW1 0NE
residential,Greenland Street,1000,"136-138 Camden High Street, London, NW1 0LU, Greater London",London,Greater London,NW1 0LU
residential,Greenland Street,140,"144 Camden High Street, London, NW1 0NE, Greater London",London,Greater London,NW1 0NE
footway,Cranbourn Alley,208,"11-12 Bear Street, London, WC2H 7AX, Greater London",London,Greater London,WC2H 7AX
unclassified,Sackville Street,127,"27 Sackville Street, London, W1S 3DT, Greater London",London,Greater London,W1S 3DT
unclassified,Old Bond Street,129,"167 Piccadilly, London, W1J 9EG, Greater London",London,Greater London,W1J 9EG
unclassified,Stafford Street,217,"10 Stafford Street, London, W1S 4RX, Greater London",London,Greater London,W1S 4RX
pedestrian,Lands Lane,536,"Unit MSU1, The Core Shopping Centre, Lands Lane, Leeds, LS1 6JE, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6JE
pedestrian,Lands Lane,307,"Thornton's Arcade, 36 Lands Lane, Leeds, LS1 6LB, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LB
pedestrian,Lands Lane,981,"38 Lands Lane, Leeds, LS1 6LD, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LD
pedestrian,Lands Lane,306,"36-38 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
pedestrian,Lands Lane,950,"34-35 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
pedestrian,Commercial Street,306,"36-38 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
pedestrian,Commercial Street,950,"34-35 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
pedestrian,Commercial Street,242,"39 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
pedestrian,Albion Place,537,"20 Albion Place, Leeds, LS1 6JS, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6JS
footway,,536,"Unit MSU1, The Core Shopping Centre, Lands Lane, Leeds, LS1 6JE, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6JE
service,Cockspur Street,852,"25 Cockspur Street, London, SW1Y 5BN, Greater London",London,Greater London,SW1Y 5BN
unclassified,Peter Street,804,"31 Peter Street, London, W1F 0AP, Greater London",London,Greater London,W1F 0AP
residential,Winnett Street,300,"79 Wardour Street, London, W1D 6QB, Greater London",London,Greater London,W1D 6QB
service,Dansey Place,214,"11 Macclesfield Street, London, W1D 5BW, Greater London",London,Greater London,W1D 5BW
unclassified,Dean Street,214,"11 Macclesfield Street, London, W1D 5BW, Greater London",London,Greater London,W1D 5BW
pedestrian,Macclesfield Street,214,"11 Macclesfield Street, London, W1D 5BW, Greater London",London,Greater London,W1D 5BW
service,Goslett Yard,770,"1-3 Goslett Yard, London, WC2H 0EA, Greater London",London,Greater London,WC2H 0EA
primary,Shaftesbury Avenue,214,"11 Macclesfield Street, London, W1D 5BW, Greater London",London,Greater London,W1D 5BW
primary,New Oxford Street,106,"4 Oxford Street, London, W1D 1AL, Greater London",London,Greater London,W1D 1AL
primary,New Oxford Street,708,"114-116 New Oxford Street, London, WC1A 1HH, Greater London",London,Greater London,WC1A 1HH
primary,Shaftesbury Avenue,83,"Central St. Giles, 1 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
primary,Shaftesbury Avenue,2,"237 Shaftesbury Avenue, London, WC2H 8EH, Greater London",London,Greater London,WC2H 8EH
primary,St Giles High Street,83,"Central St. Giles, 1 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
primary,Charing Cross Road,210,"48 Charing Cross Road, London, WC2H 0BS, Greater London",London,Greater London,WC2H 0BS
primary,Charing Cross Road,103,"48-50 Charing Cross Road, London, WC2H 0BB, Greater London",London,Greater London,WC2H 0BB
primary,Charing Cross Road,210,"48 Charing Cross Road, London, WC2H 0BS, Greater London",London,Greater London,WC2H 0BS
primary,Charing Cross Road,103,"48-50 Charing Cross Road, London, WC2H 0BB, Greater London",London,Greater London,WC2H 0BB
primary,Charing Cross Road,134,"45 Charing Cross Road, London, WC2H 0AN, Greater London",London,Greater London,WC2H 0AN
pedestrian,Shaftesbury Avenue,2,"237 Shaftesbury Avenue, London, WC2H 8EH, Greater London",London,Greater London,WC2H 8EH
residential,Melcombe Place,1002,"Unit 3, Marylebone Railway Station, Melcombe Place, London, NW1 6JJ, Greater London",London,Greater London,NW1 6JJ
residential,Glentworth Street,142,"146 Marylebone Road, London, NW1 5PH, Greater London",London,Greater London,NW1 5PH
primary,Craven Road,1025,"12 Craven Road, London, W2 3PX, Greater London",London,Greater London,W2 3PX
primary,Praed Street,802,"171-173 Praed Street, London, W2 1RH, Greater London",London,Greater London,W2 1RH
footway,Tisbury Court,300,"79 Wardour Street, London, W1D 6QB, Greater London",London,Greater London,W1D 6QB
footway,Walker's Court,804,"31 Peter Street, London, W1F 0AP, Greater London",London,Greater London,W1F 0AP
service,Bucknall Street,2,"237 Shaftesbury Avenue, London, WC2H 8EH, Greater London",London,Greater London,WC2H 8EH
pedestrian,East Gates,266,"11 East Gates, Leicester, LE1 5YA, East Midlands",Leicester,East Midlands,LE1 5YA
primary,The Broadway,988,"27 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
tertiary,Queens Road,988,"27 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
tertiary,Pavement,16,"10 Pavement, York, YO1 9UP, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9UP
pedestrian,Lendal,856,"Unit 1, 3-7 Coney Street, York, YO1 9QL, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9QL
pedestrian,St Helen's Square,856,"Unit 1, 3-7 Coney Street, York, YO1 9QL, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9QL
pedestrian,Parliament Street,777,"15 Parliament Street, York, YO1 8SG, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 8SG
unclassified,Market Street,572,"1-5 Boroughgate, Otley, LS21 3AG, Yorkshire and the Humber",Otley,Yorkshire and the Humber,LS21 3AG
pedestrian,Newmarket,572,"1-5 Boroughgate, Otley, LS21 3AG, Yorkshire and the Humber",Otley,Yorkshire and the Humber,LS21 3AG
secondary,Ranelagh Street,488,"Unit 17-18, Liverpool Central, Ranelagh Street, Liverpool, L1 1JW, North West",Liverpool,North West,L1 1JW
unclassified,Bold Street,604,"35-37 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN
unclassified,Bold Street,489,"59 Bold Street, Liverpool, L1 4EZ, North West",Liverpool,North West,L1 4EZ
pedestrian,Bold Street,604,"35-37 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN
pedestrian,Bold Street,605,"7 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN
unclassified,Newington,604,"35-37 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN
unclassified,Heathfield Street,489,"59 Bold Street, Liverpool, L1 4EZ, North West",Liverpool,North West,L1 4EZ
residential,Saint Mary Axe,764,"106-107 Houndsditch, London, EC3A 7BD, Greater London",London,Greater London,EC3A 7BD
primary,Houndsditch,764,"106-107 Houndsditch, London, EC3A 7BD, Greater London",London,Greater London,EC3A 7BD
pedestrian,Wardour Street,691,"33-37 Wardour Street, London, W1D 6PU, Greater London",London,Greater London,W1D 6PU
secondary,High Street,331,"23 The Green, London, W5 5DA, Greater London",London,Greater London,W5 5DA
trunk,Upper Street,312,"29 Islington High Street, London, N1 9LH, Greater London",London,Greater London,N1 9LH
service,,697,"60 Greenwich Church Street, London, SE10 9BL, Greater London",London,Greater London,SE10 9BL
service,Kendal Street,269,"38 Connaught Street, London, W2 2AF, Greater London",London,Greater London,W2 2AF
primary,Seymour Street,118,"15 Great Cumberland Place, London, W1H 7AS, Greater London",London,Greater London,W1H 7AS
cycleway,,331,"23 The Green, London, W5 5DA, Greater London",London,Greater London,W5 5DA
unclassified,Hertsmere Road,740,"West India Quay, Hertsmere Road, London, E14 4AY, Greater London",London,Greater London,E14 4AY
pedestrian,Otley Market Square,572,"1-5 Boroughgate, Otley, LS21 3AG, Yorkshire and the Humber",Otley,Yorkshire and the Humber,LS21 3AG
